Played_Id,Player,Team,Age,Position,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,Season,Goals_winsorized,Height_winsorized,Weight_winsorized,FatigueInjuryCorrelation_winsorized,PressurePerformanceImpact_winsorized,EffectiveTraining_winsorized,Goals
145,player c,team b,20,defender,12,3,0,59.31723336,8.697404705,75,7,13,2,0.036886947,32,5,15,2022,0.0,170.29026492,122.25965148280002,4.550956215,12.494047618,159.7349919,29.0
146,player c,team c,28,forward,10,7,2,90.46921955,10.42416693,93,4,25,7,0.609564334,73,3,6,2020,23.0,196.223914052,86.12872089,0.0,1.4,220.1657172,24.0
147,player c,team c,21,goalkeeper,13,1,4,70.0881274,11.04601218,57,8,13,7,0.502679023,27,9,14,2019,12.0,183.8142289,115.3715387908,3.875678526,4.0,332.9722286,10.0
148,player a,team b,22,forward,16,5,4,72.710646684,13.36525696,46,0,25,5,0.051478751,52,8,6,2020,5.0,194.8881812,69.36689595,0.80620641,11.5,205.0212971,0.0
149,player d,team b,18,goalkeeper,11,9,1,78.49160373800001,5.817593684,60,12,21,1,0.278646464,97,6,8,2022,49.0,195.816873924,82.75684546199999,0.0,0.469194313,837.24821875,0.0
150,player c,team b,35,goalkeeper,18,8,4,94.13882282,9.827401495,39,2,19,5,0.908265886,63,4,7,2022,18.0,175.4188174,58.38884631,2.805835331,1.3016618358,461.42114676,20.0
151,player c,team b,29,midfielder,4,9,1,87.99342219,13.9407208,85,7,7,3,0.239561891,74,1,7,2020,16.0,178.03277876,111.5490849,0.890123748,0.235294118,304.7663363,15.0
152,player a,team c,30,forward,7,8,3,67.7136982,8.297975095,17,4,8,6,0.144894872,63,8,14,2021,42.0,187.81417,104.5442196,1.847504163,0.466666667,233.4899085,6.0
153,player c,team c,26,goalkeeper,1,4,2,79.26820215,9.445261721,13,1,24,0,0.48945276,17,6,13,2020,36.0,164.2289824,63.35237846,0.0,1.1683745076,351.08780911,9.0
154,player a,team a,19,defender,16,2,3,56.44942295,5.850743917,24,9,13,2,0.985650454,49,8,7,2019,7.0,186.5923103,102.614570906,3.644974644,8.5,244.834105,15.0
155,player b,team a,22,midfielder,1,5,3,63.687929232,12.50673347,9,8,11,7,0.242055272,81,8,19,2022,27.0,171.4472348,95.87147816,2.571128651,0.571428571,388.8887424,0.0
156,player c,team c,30,midfielder,2,8,1,76.68388103,5.850215763,99,12,12,0,0.672135547,82,9,11,2019,20.0,167.9566725,62.91745355,3.722992555,2.047619048,312.8861084,21.0
157,player b,team a,33,defender,19,5,2,82.02993834,11.30978056,47,0,5,9,0.761619615,23,4,6,2021,10.0,197.4541023,69.12424542,0.730708947,12.494047618,154.6399795,8.0
158,player a,team c,33,defender,17,3,1,77.87158569,8.742451067,47,2,13,2,0.237637544,98,6,6,2022,17.0,160.7409831,78.62905526,1.738509312,3.388888889,599.9378934,5.0
159,player d,team a,20,goalkeeper,14,4,0,77.97039989,8.38159518,60,13,14,2,0.728216349,72,4,13,2022,26.0,179.03411296000002,92.012587102,0.0,2.074074074,792.0336115,14.0
160,player c,team b,39,defender,4,6,3,87.11450705,10.85503694,52,13,1,7,0.367783133,13,2,19,2020,20.0,160.8650797,94.71063862,7.527743285,3.714285714,356.4823595,3.0
161,player a,team a,21,midfielder,16,9,2,95.12037404,10.67669236,8,13,17,0,0.632305831,23,9,13,2020,22.0,179.3437219,104.141220012,0.510970677,2.043478261,626.9194848,14.0
162,player d,team b,28,defender,13,2,3,69.37987727,9.054529783,10,3,29,9,0.633529711,57,7,19,2019,6.0,180.0418951,119.02397888880004,1.506135382,11.71428571,239.632834,9.0
163,player d,team b,31,forward,0,8,0,76.84666477,7.783445678,26,6,9,4,0.535774684,62,7,11,2020,28.0,172.8664989,97.39121152,0.0,1.482758621,299.4758434,24.0
164,player b,team b,20,midfielder,6,0,0,94.65119922,10.0816876,58,3,24,6,0.09028977,54,8,11,2022,19.0,197.2806899,109.3898167988,1.228336167,0.55,248.392638,12.0
165,player a,team b,33,defender,8,7,2,66.807362108,7.671025994,57,10,20,3,0.835302496,20,5,12,2020,26.0,175.0555015,105.0893058,0.6347167,3.296296296,499.8857879,18.0
166,player d,team a,39,midfielder,12,4,2,72.25744783,6.026413283,12,1,6,9,0.320780065,86,1,15,2022,15.0,186.8905176,73.39843623,0.401759876,2.875,339.1956919,25.0
167,player c,team c,32,goalkeeper,3,9,0,87.83518885800001,12.99152447,64,1,21,2,0.18651851,52,2,10,2020,29.0,191.2958323,111.687467,0.248249121,0.433333333,570.8176957,19.0
168,player c,team b,27,forward,0,8,3,93.8650563,12.02309911,10,9,24,9,0.040775142,23,9,17,2020,18.0,181.2300241,93.04370601,1.41696597,1.105263158,346.5523233,21.0
169,player b,team a,26,goalkeeper,2,1,4,86.88361259,5.843509627,56,0,4,5,0.590892943,35,5,5,2022,8.0,183.5933758,107.565446,0.506479904,10.11111111,125.407288,28.0
170,player d,team b,28,forward,19,0,3,55.00621954,6.626056037,66,6,7,4,0.677564362,67,0,11,2019,11.0,165.56965350000002,88.23953734,0.27341566,2.833333333,578.5115451,15.0
171,player a,team a,33,defender,12,9,4,73.23854967,6.001666795,65,13,19,1,0.016587829,34,1,12,2019,13.0,171.4932133,86.174278138,2.038052787,0.142857143,399.90832478,14.0
172,player c,team a,27,midfielder,15,6,1,60.59848115,12.90710225,23,8,12,5,0.512093058,33,7,14,2022,49.0,176.495338692,87.96870901,0.942561558,0.085910653,837.24821875,10.0
173,player d,team a,34,defender,10,9,2,65.86739494,12.72870863,83,11,6,2,0.226495775,46,7,9,2019,6.0,169.971814,75.97781646,4.808592131,11.0,278.9544233,29.0
174,player d,team c,36,goalkeeper,9,8,0,73.43772017,9.080346201,48,9,24,8,0.64517279,81,5,11,2019,21.0,168.9954712,112.6162484568,1.53495766,5.5,137.9347566,24.0
175,player b,team a,19,midfielder,11,4,1,75.068705602,13.21400788,39,1,17,2,0.174366429,45,2,12,2021,49.0,184.20262238,83.30556542,0.865649366,0.360248447,837.24821875,29.0
176,player c,team a,19,defender,4,3,3,117.1675715,14.73958907,78,6,8,8,0.690937738,19,1,15,2022,10.0,182.5075502,104.327885068,0.881122269,0.909090909,226.5402372,2.0
177,player c,team c,23,defender,13,3,4,82.16379412,14.70467082,69,13,11,5,0.386735346,94,5,16,2020,17.0,197.7978968,102.684398836,0.0,5.166666667,184.447012968,23.0
178,player a,team c,36,midfielder,12,7,2,93.74491671,14.80857471,83,14,23,7,0.936729989,87,0,16,2020,28.0,167.8228259,104.80154682,3.371750398,1.103448276,277.3622401,23.0
179,player c,team a,25,midfielder,18,0,4,60.57303089,13.4638468,85,7,25,8,0.137520944,15,9,10,2021,11.0,180.59879302,65.20087334,1.038026711,2.833333333,168.0285537,16.0
180,player a,team c,20,goalkeeper,6,0,3,65.52825152,7.169879645,1,2,16,7,0.341066351,78,5,19,2022,2.0,179.49675713999997,118.8974837,0.910043805,12.494047618,112.2996553,4.0
181,player c,team b,31,forward,15,7,3,86.001720248,5.574180266,53,3,9,1,0.113473521,66,8,17,2020,49.0,179.82571014,108.9172646,0.869003123,2.285714286,477.452646,12.0
182,player b,team b,33,forward,9,1,0,61.22733848,13.11659876,14,13,6,2,0.924693618,39,6,8,2019,49.0,170.2001461,105.2303419,0.002228865,0.419847328,837.24821875,9.0
183,player c,team c,18,midfielder,9,9,1,66.60200353,8.085437479,47,8,27,7,0.877339353,18,8,7,2020,14.0,170.5020092,79.32025414799999,0.533266194,5.866666667,255.2355954,40.0
184,player a,team c,38,forward,9,5,2,94.167526,8.377537676,97,3,20,4,0.257941628,70,1,9,2022,18.0,161.5701221,87.4942157,1.818010939,4.473684211,245.6508374,11.0
185,player a,team a,20,goalkeeper,10,1,0,56.9327396,5.729955992,53,5,4,9,0.659984046,59,4,11,2020,9.0,172.2177691,59.59722317,0.415137589,1.2,373.0225579,7.0
186,player b,team c,39,forward,9,4,4,72.18737968,12.14711334,45,7,22,3,0.8172222,32,8,17,2021,8.0,189.7841472,87.69331837,2.518783022,1.555555556,240.3436142,23.0
187,player c,team a,35,midfielder,13,2,1,73.328493168,9.307573931,56,9,14,5,0.555200812,21,6,16,2021,23.0,171.543297,97.941616998,0.071509544,4.6,256.3394252,15.0
188,player c,team b,26,goalkeeper,14,6,2,111.7504419,7.042655042,54,1,15,5,0.529650578,40,8,17,2019,41.0,168.7718113,88.71264908,0.405785369,0.2,397.7372327,1.0
189,player b,team c,23,midfielder,6,8,4,54.80626646,11.52460964,59,0,26,6,0.241852291,92,5,9,2021,16.0,188.2492999,95.41053161,1.37028545,3.2693924468000004,396.5787248,17.0
190,player c,team a,38,goalkeeper,8,1,2,89.24399562,14.79884062,94,6,15,4,0.093102768,27,6,13,2020,3.0,191.3060625,105.2206611988,5.701118415,12.494047618,257.3684172,1.0
191,player c,team a,18,goalkeeper,10,6,2,92.61665096,9.984003114,29,0,9,0,0.897215758,2,9,9,2020,18.0,175.97428074,91.273197184,2.714821709,4.052631579,462.682596,11.0
192,player a,team b,38,midfielder,13,7,1,87.07038003,11.06370198,27,3,13,7,0.900418057,97,4,6,2019,28.0,187.9229735,107.438035332,1.926358003,1.6,161.6129518,16.0
193,player c,team c,27,defender,10,9,4,76.96145272,6.628573531,51,4,19,0,0.633101457,80,5,15,2019,16.0,175.5180867,113.894256644,0.093810894,5.823529412,452.8992413,10.0
194,player c,team b,23,midfielder,8,7,0,88.63297326,6.609572843,96,1,16,3,0.339029791,39,0,7,2019,29.0,166.3965298,105.4213025,1.022234328,2.1,607.9212886399998,7.0
195,player b,team a,29,goalkeeper,16,6,0,57.60078788,9.582414189,40,9,5,2,0.349209575,86,0,15,2022,20.0,175.9259797,61.95281857,2.814530687,2.333333333,318.4305847,13.0
196,player b,team a,21,midfielder,15,3,0,89.01008003,13.44760364,20,12,0,2,0.725955679,56,1,14,2022,24.0,183.1987128,52.5695588,0.573407504,2.48,198.2021316,5.0
197,player d,team c,30,midfielder,0,3,2,71.17376094,14.09150021,86,3,10,5,0.89711026,13,3,17,2022,23.0,221.50724206000004,62.99022219,0.707366857,3.1814432988,298.417117056,0.0
198,player a,team a,34,goalkeeper,10,9,3,87.51577672,11.41751682,41,10,0,7,0.887086424,56,8,7,2021,18.0,221.50724206000004,89.40176282440001,3.233319358,4.2981689332,393.165612428,6.0
199,player c,team c,25,forward,8,8,1,61.38746972,8.605197209,12,10,11,4,0.779875546,66,6,16,2020,5.0,180.2957638,78.35882513,6.086086887,7.1353846154,191.38038846,8.0
200,player c,team b,37,goalkeeper,9,9,0,91.62717104,12.50039296,44,9,23,5,0.642031646,78,5,19,2021,10.0,173.1567911,111.0764362,0.946904883,8.545454545,244.5005105,13.0
201,player d,team c,20,midfielder,18,8,1,78.40582729,7.919403999,89,10,19,5,0.084139965,56,0,17,2020,49.0,221.50724206000004,86.72952788,5.812569812,0.384615385,583.9523763,26.0
202,player c,team c,29,goalkeeper,14,4,2,50.36687552,7.195530843,53,6,14,0,0.161628714,28,4,16,2021,0.0,160.9590179,51.55752463,1.63894498,12.494047618,154.1549844,8.0
203,player a,team a,24,goalkeeper,15,6,1,75.96335841,12.95427547,18,3,4,6,0.898554189,64,3,14,2019,0.0,172.5210142,154.33154855200002,1.21505938,12.494047618,258.2179036,3.0
204,player d,team a,29,forward,10,6,0,65.51397397,12.5131801,26,10,9,0,0.60642906,71,4,11,2022,16.0,192.7947259,85.18315085399999,3.178597205,2.201923077,381.96471512,28.0
205,player a,team c,19,defender,16,8,0,52.87509309,13.82105387,39,0,25,6,0.009197052,82,8,15,2020,20.0,182.1576694,105.2565743,2.981708682,3.714285714,626.5158664,19.0
206,player d,team a,31,midfielder,11,6,2,92.748318328,10.76483911,6,11,16,7,0.101471543,64,2,15,2020,15.0,178.0232997,61.76717849,2.766882397,3.75,205.4480808,3.0
207,player d,team a,39,midfielder,12,7,2,65.57350776,13.96714583,24,12,9,3,0.663501769,56,3,14,2020,6.0,171.4210029,74.18124701,4.581505131,4.714285714,344.7746554,20.0
208,player b,team a,22,forward,5,6,4,60.21950819,5.264783641,48,9,6,7,0.005061584,41,7,16,2021,14.0,171.9217009,103.2890001,0.0,3.6838095238,276.56951086,25.0
209,player a,team c,26,goalkeeper,14,3,2,67.45610013,7.53715851,35,3,26,5,0.160808051,41,2,11,2021,9.0,175.3240573,116.796195,0.988499396,1.5,238.8724891,21.0
210,player c,team a,38,defender,15,1,3,58.98036081,13.04454533,70,10,17,5,0.548733789,4,2,6,2020,15.0,193.4228284,76.00037655,0.0,3.0,174.9796482,13.0
211,player c,team c,28,midfielder,3,2,3,77.229193216,9.236581933,83,11,5,8,0.691895198,57,8,13,2019,0.0,198.6885283,108.0580154,0.581108463,12.494047618,54.87597312,8.0
212,player a,team a,22,defender,7,6,0,55.76671884,7.393890549,23,5,8,5,0.65196126,30,4,8,2019,21.0,177.5462153,63.35545857999999,0.393220388,2.0,460.4815518,29.0
213,player c,team b,20,defender,6,8,2,54.21562951,12.96139075,60,12,1,4,0.224269309,88,9,10,2019,8.0,175.7341135,106.5025839,1.733763354,1.333333333,116.8506366,18.0
214,player c,team a,34,goalkeeper,16,1,3,95.50097134,13.22267722,91,13,21,9,0.712179221,84,0,5,2022,5.0,193.862031,99.24354832999998,0.560309507,9.0,219.6371701,5.0
215,player a,team a,19,goalkeeper,6,6,3,95.13829006,9.562565803,68,11,27,9,0.237249087,46,6,10,2020,14.0,177.0762128,63.4920455,6.244397351,6.2,243.89331198,2.0
216,player d,team c,18,goalkeeper,1,3,4,91.40025993,9.665935444,51,4,11,5,0.325399698,56,6,17,2019,3.0,182.0807269,71.17527722,6.106365778,12.494047618,70.10825447,17.0
217,player a,team c,24,midfielder,16,6,2,61.51627671,12.80936234,35,12,4,7,0.746491405,31,5,13,2020,14.0,169.2376666,59.2239622,0.874073516,2.2,566.741668,1.0
218,player d,team a,31,defender,3,4,4,86.29453051,12.71330966,94,3,14,8,0.649632899,88,5,5,2019,9.0,221.50724206000004,80.297662766,3.81207233,2.3,162.2687703,25.0
219,player c,team b,22,defender,13,6,1,79.48560661,13.66563937,50,1,12,9,0.84922341,7,2,12,2020,24.0,181.2795327,123.6279920808,4.588528137,2.48,504.6748444,26.0
220,player c,team a,36,midfielder,7,5,4,52.56167068,11.45532608,32,14,28,9,0.657612892,90,2,9,2022,49.0,192.361382,95.07985675,0.67934017,0.516556291,837.24821875,22.0
221,player c,team a,28,forward,4,1,1,94.97928754,6.858914597,52,9,28,7,0.568308603,77,9,12,2020,12.0,174.0100018,119.6153573,3.087550738,5.461538462,234.3188652,9.0
222,player b,team b,19,goalkeeper,4,6,1,99.89910436,10.49712804,87,10,1,7,0.093674768,54,8,11,2019,18.0,168.6001907,50.84064142,1.608184214,3.157894737,261.5270608,14.0
223,player d,team c,25,midfielder,4,4,2,87.02344551799999,8.823846624,73,5,14,6,0.367715803,8,0,18,2020,25.0,188.625422,87.86438693,0.554147202,1.9350679206000003,316.06056593999995,20.0
224,player b,team a,26,goalkeeper,4,8,1,61.57539076,5.27039115,37,11,13,0,0.265202368,55,6,5,2021,25.0,169.18441616,90.15666183,0.716518682,0.807692308,521.7617095,7.0
225,player b,team c,20,defender,2,0,1,80.27144476800001,6.965028621,43,5,8,3,0.243989643,69,9,15,2019,19.0,173.8442896,113.9946153,1.64835458,1.3,132.2981086,17.0
226,player a,team c,19,midfielder,5,0,4,67.378078268,7.055781556,4,5,15,3,0.973010555,44,6,17,2020,1.0,166.9043645,89.851659016,0.147854712,12.494047618,45.1733681,6.0
227,player b,team b,24,forward,0,1,2,87.365388278,5.823364808,30,3,1,2,0.393097725,13,7,19,2019,23.0,160.1052862,88.05909938,0.0,2.1596153846,207.08966212,18.0
228,player a,team b,22,goalkeeper,7,7,2,85.86280097,9.533195984,8,7,0,3,0.892046555,93,5,7,2020,21.0,178.0361461,96.305815872,1.592925506,3.5,539.8268301,24.0
229,player a,team c,38,defender,12,8,1,65.05371161,10.08035091,31,0,24,1,0.631138626,20,7,12,2022,28.0,171.46445924000002,68.82330132,0.0,3.379310345,418.5763783,6.0
230,player b,team a,22,defender,19,6,4,57.36029524,8.400118172,40,9,8,2,0.794811304,78,0,5,2022,15.0,182.1963934,53.92203933,0.563468438,0.3125,321.3178833,24.0
231,player d,team c,37,forward,5,0,4,86.30966080800002,9.123592257,4,7,24,2,0.502637093,32,0,12,2019,49.0,221.50724206000004,87.601253118,0.20459783,0.181818182,89.69988631,1.0
232,player d,team a,30,forward,17,6,4,66.963657244,10.49492192,50,7,23,9,0.576903885,60,8,6,2019,14.0,194.3866219,53.68140299,0.906103096,0.466666667,307.2304902,5.0
233,player d,team a,38,goalkeeper,10,7,4,98.43352614,6.204834852,53,4,19,0,0.492517694,50,3,17,2019,10.0,170.3102086,108.222528266,6.117139143,6.909090909,115.804575374,4.0
234,player d,team b,37,defender,15,6,0,74.20665062,10.62281307,90,8,13,6,0.195242988,27,2,6,2020,49.0,169.0571842,71.51055503,0.032660457,1.434782609,399.8643644,13.0
235,player d,team a,23,forward,7,4,1,60.63059703,12.0992499,27,11,24,3,0.722452115,25,5,12,2022,29.0,177.71233084,87.35216811,3.976153495,2.133333333,204.7190833,17.0
236,player b,team a,37,midfielder,16,6,1,73.16400115,13.74761995,42,8,1,7,0.280772362,52,9,12,2022,24.0,179.9540409,59.40078751,2.156957153,1.68,720.097254,3.0
237,player b,team c,35,forward,7,9,1,80.10418605,8.015737078,11,9,0,8,0.024315966,68,8,19,2019,29.0,170.9790453,115.2840976,3.551841697,2.8,395.6068043,12.0
238,player c,team b,19,midfielder,14,1,2,90.06841584,12.47409462,68,3,27,1,0.645472296,21,9,14,2019,49.0,170.8744291,112.616487,4.677218102,1.818181818,395.932176,22.0
239,player d,team a,23,defender,9,8,2,72.63393054,11.06020844,71,13,9,1,0.177110679,18,3,9,2022,2.0,166.7882096,63.29975564,1.706614725,12.494047618,160.4718289,28.0
240,player b,team a,26,goalkeeper,0,1,4,112.302798,10.02799032,16,13,22,1,0.940458584,39,8,8,2020,23.0,179.86875795999998,115.8128182464,0.0,2.291666667,217.2544811,20.0
241,player c,team b,20,defender,8,1,2,105.1827715,14.19555546,7,1,21,7,0.953928577,15,4,6,2020,23.0,190.8035613,125.5503481572,0.489030694,1.958333333,273.6710128,24.0
242,player d,team c,18,defender,16,4,3,94.98630082,11.20006729,97,0,18,1,0.91486439,53,6,16,2019,16.0,178.4931399,104.141220012,0.945758439,3.058823529,198.3618914,0.0
243,player a,team b,18,defender,12,7,1,61.81209444,8.66069422,86,7,17,5,0.3701587,38,2,15,2020,4.0,185.5852477,82.362627652,0.462188024,7.8,209.87291182000004,19.0
244,player c,team b,36,defender,0,5,1,86.40088126,12.12932928,17,7,23,4,0.015456617,48,2,14,2021,12.0,189.4374157,67.57786008,2.276726562,2.923076923,184.5145423,40.0
245,player b,team a,22,goalkeeper,8,8,0,63.447439,14.59876987,9,10,19,9,0.928318563,52,2,5,2021,9.0,191.52040986,114.086171,1.790910724,0.3,247.6421317,23.0
246,player a,team a,30,forward,13,5,0,56.24765720400001,14.18178378,38,6,21,8,0.428184148,88,7,16,2022,40.0,198.647121,109.6757445,0.450889726,3.0,295.1340827,2.0
247,player a,team c,36,goalkeeper,4,4,3,53.91818649,14.80269811,40,12,19,1,0.966654819,72,5,14,2021,11.0,192.8412779,90.58829189,4.568690964,8.25,225.4554447,20.0
248,player a,team a,29,goalkeeper,11,0,0,60.36965247,5.950834296,43,12,28,0,0.963619977,28,8,19,2022,7.0,176.467797052,86.42424358,1.34337258,4.125,189.3480617,18.0
249,player c,team a,33,goalkeeper,4,7,4,70.43506456,9.434436988,68,14,10,1,0.853009455,85,8,13,2021,23.0,167.4466014,115.1508056,6.75226079,2.333333333,237.5142274,6.0
250,player b,team b,36,goalkeeper,4,2,4,75.765829,9.32689291,42,14,8,9,0.294448892,16,7,9,2021,49.0,165.0264458,115.2699448,1.516865806,0.045045045,837.24821875,9.0
251,player a,team a,20,forward,15,1,1,67.64755311,8.838115677,80,10,14,4,0.385097729,16,0,10,2021,15.0,221.50724206000004,117.8531088,1.952433323,2.8125,454.9428927,2.0
252,player d,team c,29,defender,15,6,4,78.67581639,6.784909093,46,2,27,7,0.851136672,35,5,7,2021,1.0,189.926472,68.26402284,1.353683535,12.494047618,112.6385708,22.0
253,player a,team b,22,forward,9,1,0,66.26849183,13.32199016,74,2,15,7,0.316922005,17,3,15,2021,5.0,174.54410607999998,95.04504148,2.596411133,9.0,93.91460807,29.0
254,player a,team c,19,forward,7,0,3,83.92194729,11.73078732,47,9,12,1,0.169492747,73,3,15,2022,17.0,191.3173669,87.11622614199999,4.611857111,2.555555556,380.05743252,1.0
255,player c,team b,39,defender,6,1,4,75.56035203,11.05990419,18,7,20,4,0.556801262,99,2,8,2021,26.0,189.8501958,98.761857656,0.504431538,0.740740741,678.4517308,6.0
256,player c,team a,24,forward,6,5,1,85.25546364,9.468531008,20,11,5,1,0.936154774,52,8,7,2021,1.0,178.27458866,51.29261334,0.0,12.494047618,80.175136778,8.0
257,player b,team b,30,goalkeeper,13,1,1,71.54894806,8.885220003,2,10,24,6,0.696029797,93,1,6,2020,49.0,187.4546643,54.33825252,0.0,0.307692308,580.8350842,11.0
258,player d,team b,32,goalkeeper,8,0,0,106.4468352,12.86462245,55,7,14,9,0.57006117,82,0,18,2019,32.0,160.734229,112.1656268,5.014161695,2.136363636,205.3677195,28.0
259,player c,team a,39,defender,2,0,4,69.10663865,10.26835093,42,1,14,7,0.097176494,12,9,8,2022,11.0,172.4711059,73.932225608,0.248039428,0.916666667,236.1365927,18.0
260,player a,team a,20,defender,12,3,0,65.40668347,11.07651941,0,13,21,4,0.615007227,83,2,10,2022,12.0,185.5128872,75.00896454,0.253681197,3.705882353,281.3510936,90.0
261,player b,team c,38,defender,14,7,1,77.85425089,6.000032154,87,0,17,0,0.99005385,48,3,9,2021,23.0,160.3737981,112.3735432,0.105903922,1.166666667,106.0956554,4.0
262,player a,team c,37,goalkeeper,2,5,3,58.710540928,9.714835242,35,0,10,6,0.140084015,22,3,11,2022,16.0,161.3190777,91.55725521,0.854976782,3.411764706,301.7624213,28.0
263,player a,team a,22,defender,1,3,4,115.0292727,6.303150162,5,10,0,2,0.518329652,49,5,15,2022,10.0,194.0755193,106.4133953,4.54564385,12.494047618,26.77512679,20.0
264,player c,team a,25,forward,1,5,3,66.43379297599999,5.538336993,73,0,13,1,0.877373072,52,0,18,2020,7.0,187.3609945,79.92017498,0.890520136,9.75,65.87268366,2.0
265,player b,team a,39,forward,9,5,4,93.669455088,11.89295018,45,2,24,5,0.740768618,79,0,7,2022,13.0,170.6147893,57.93788291,1.402258999,1.0,256.8730709,7.0
266,player d,team b,18,midfielder,3,8,1,94.26327294,7.748137327,97,0,1,1,0.697015741,1,1,15,2022,5.0,187.5185136,80.36089439,3.033852278,11.83333333,94.3878451,5.0
267,player d,team b,25,midfielder,4,3,4,80.95484917,14.650536,87,7,1,9,0.702484084,66,3,10,2019,17.0,191.6982668,82.01098586,1.578520731,8.0,154.6415999,18.0
